,x,y
147,3.8118153795565437,15.667297801644132
148,23.099806592958323,6.4746308249052955
149,18.686714274570008,2.56042394981304
150,1.550451635058231,15.94063894704444
151,16.219053648303195,19.122897044946196
152,21.782740011679845,29.27556238387604
153,15.48901044903586,9.68869418823738
154,23.85558584306111,8.124967537862226
155,13.169142621169083,2.353691440267979
156,0.7605223024637253,28.87945244033775
157,25.079403615366175,20.87922618281094
158,12.268588332428097,5.1988296021253735
159,4.693111280132581,7.50728694493786
160,16.476799941183614,21.43787768100187
161,19.80592130153194,8.398016908378285
162,28.645958419895823,22.136907500873054
163,16.63062157534202,18.351622387030567
164,12.588001872833697,7.431929685034724
165,10.679180359537847,22.735383313931074
166,0.43180465889267605,3.482179215207487
167,1.3800792606525825,1.221864069569104
168,25.663817520330216,21.109735781400712
169,14.225214872619755,2.935024819530044
170,14.74847625350497,14.20415312341697
171,5.196056097300455,13.01554947713919
172,11.955142031921204,18.475502941566493
173,19.052809526029314,1.3591202931613355
174,11.238378438794136,18.77579747142709
175,15.094087757402631,25.694695235649668
176,19.76080894856835,4.888032812442891
177,2.1170624220128955,19.27257834618947
178,0.7953393162486544,17.5732674382039
179,28.206907242748727,17.26422533627637
180,11.645097786195658,19.298646553270594
181,13.747586714745498,16.36850367947805
182,28.243944263295756,11.583079134023228
183,28.835716914717427,27.160519258681912
184,5.873734043678893,2.0808390262549636
185,3.0233400413227995,0.5466547695464918
186,2.8332888226778516,20.490203202490704
187,2.13565945380687,9.56926890881284
188,25.346259329083637,0.698158072074776
189,24.434054477668074,8.455643243201997
190,3.5449448286496876,20.902114960924518
191,18.86828540339652,26.32416040581159
192,22.052131314116572,24.104427911545457
193,8.461037177139195,5.323186313391685
194,22.51844254922575,24.20504217801792
195,29.7151542600202,12.378530307342794
196,11.160542573783495,23.292388822259905
197,10.224106207590536,27.92271976810694
198,25.752382555290353,12.869820821250551
199,22.526132033744922,22.63628622254047
200,3.0937160650779783,27.076587200387
201,15.157571173435715,24.793723983232248
202,9.601488030918352,26.865696854886014
203,11.676050362024894,0.3251295444089508
204,27.16145929257791,2.7386003035840067
205,9.579409127712445,28.501859011524147
206,28.51821440812668,17.203136643698585
207,18.95511636509398,13.453365659349593
208,8.796323150941936,9.859936361097478
209,20.175553682311154,22.5712358831304
210,23.747371311775456,23.688544283836617
211,2.736183091460711,14.832609141077445
212,1.7267628004993285,16.485866469712064
213,13.245915041201311,26.631125482748992
214,10.52745037656236,3.5120104928281757
215,4.289750461585076,22.845318951524167
216,18.54654189948783,3.033680283683707
217,2.523204183449923,21.0290739437736
218,2.182890190925806,24.655801778710686
219,21.187266814694887,2.440463419256993
220,2.5451314225557575,29.599187355035262
221,11.228123872683609,11.119264412006727
222,24.383987017725076,28.417457321515762
223,29.580031914686128,22.601345557768248
224,11.287787565927474,2.505021500960063
225,23.314407477823103,16.752127492074152
226,12.72666027740929,27.190631552842078
227,3.3359244691845404,14.778753128725775
228,0.34060934302257206,14.059819259823788
229,1.6890982704551205,3.5645374880421574
230,3.5257874033131467,19.476309063481906
231,22.3813463779627,17.50106295291479
232,28.86517645423626,11.246117385711122
233,8.571362588455822,26.057973845683808
234,6.707875155583579,28.89667618321834
235,0.36463424069449024,29.09636480122917
236,1.2947973585172834,26.734293410942133
237,15.831033272588996,29.78894388357901
238,2.213896942061966,16.615628532039622
239,29.07907606857297,15.692935325104465
240,18.881959144057877,20.872460669538516
241,13.636231943033197,18.8267424025219
242,17.529429357693008,27.03474031472967
243,1.3633914102437361,8.428895687766909
244,28.51234452229676,26.70791351672749
245,13.669702583571388,18.603977934046103
246,8.32143548943398,5.64363479171284
247,13.910952148199465,10.600566840781585
248,17.509683355526164,2.3320391089495454
249,29.231844229984993,29.586322334388086
250,20.944851420592354,16.082890990323612
251,9.285828488589832,24.413850591208462
252,20.541935176616377,4.8785081803467385
253,27.327815534815272,24.67611728769507
254,28.49399739875772,21.771585251650798
255,18.402455878073695,12.547291088718566
256,27.981854500620397,25.98191668501225
257,1.3565601031856822,0.7910092349175601
258,11.293901006341487,24.316599923454987
259,29.618283879448335,4.5125067331058455
260,17.823921460564055,11.426725698930646
261,29.097431934438095,25.26356769407126
262,25.149861141334135,14.060794793849109
263,12.444585070129955,8.202212157921187
264,1.6912648995278134,25.941671287651598
265,24.387030273902326,29.991530198583916
266,29.89910511221716,16.662951168078823
267,23.069622455415313,28.34297189647284
268,25.489421720322344,7.42044305229593
269,13.516324059302805,3.8747824545448495
270,28.62153081776167,18.1852390335264
271,6.859284165103881,20.151020532175703
272,18.543847213736875,10.744881540985215
273,3.4067277659888706,20.14719586778399
274,15.609231027113799,23.16955175206918
275,15.604905033359803,25.565445009556203
276,16.557205163234567,16.828139146061588
277,26.29960807975035,12.10448598637191
278,4.020456853519222,0.8634802894001692
279,22.65411767020857,18.60928654060394
280,21.122393042976707,6.388924845267322
281,4.091144267603093,0.43633997003645786
282,10.51762676419791,17.697530605638992
283,11.767321352991969,13.124247660711871
284,27.124760834812452,10.447664010699011
285,15.419684674794324,23.509590382234293
286,11.896283469638105,18.662601006836205
287,25.870911262402355,28.485618709729263
288,4.4122044278711385,27.797628754844833
289,14.763488792386145,7.747331648968751
290,13.77407268714784,29.40097725856431
291,14.778542819786088,9.862548308625247
292,19.002025629501773,7.204368563345792
293,2.275899843259918,3.8663916573194768
294,3.8413751687331734,4.55708080536883
295,4.164815179482304,19.226242344096438
296,5.456402531974344,10.370018499715897
297,26.903652297180354,14.218849207886171
298,20.026732155630814,5.169596136048895
299,5.768670564260123,1.226058487994366
