司机id,总收益,总跑单量,总空载距离,完成最后一单的时刻
72,601.5080555100001,5.0,15.353377401619008,2022-06-30 00:47:00
73,525.30921646,6.0,27.200491720615602,2022-06-30 00:26:09
74,600.99102298,6.0,25.97991571300147,2022-06-30 00:37:44
75,640.02055666,7.0,20.647794394279014,2022-06-30 00:29:01
76,605.78583911,6.0,15.73942090603863,2022-06-30 00:20:09
77,662.8021342300001,8.0,22.923091257751953,2022-06-30 00:40:38
78,589.85880506,6.0,9.745378231811229,2022-06-30 00:05:52
79,602.7794565700001,6.0,18.64491662947431,2022-06-30 00:15:11
80,560.15538497,5.0,15.238325399310895,2022-06-30 00:13:10
81,601.23161267,5.0,13.645416212496318,2022-06-30 00:29:55
82,526.8488817699999,5.0,24.82128270090409,2022-06-30 00:31:01
83,640.30330226,7.0,16.58218593476672,2022-06-30 00:30:38
84,552.58672618,5.0,20.849773806355774,2022-06-30 00:35:27
85,592.56975361,8.0,21.530258891708833,2022-06-30 00:29:24
86,698.49474589,8.0,20.181382243638247,2022-06-30 00:50:02
87,549.6398554799999,5.0,15.782235150928173,2022-06-30 00:22:43
88,571.47668888,6.0,23.07327358804726,2022-06-30 00:05:58
89,583.23477107,5.0,13.788271495553186,2022-06-30 00:50:43
90,608.27090802,6.0,18.091305499647284,2022-06-30 00:33:46
91,472.40781864999997,5.0,30.56578220336771,2022-06-30 00:11:06
92,632.74975956,6.0,34.351494617295224,2022-06-30 01:37:52
93,575.89871879,7.0,28.884711928400623,2022-06-30 00:40:54
94,648.76986607,6.0,18.858387978547846,2022-06-30 01:12:48
95,560.7259710999999,5.0,23.956708870049884,2022-06-30 00:54:31
96,623.5203967599999,7.0,12.476323230153458,2022-06-30 00:24:07
97,513.29037993,6.0,25.93051661834233,2022-06-30 00:14:13
98,593.46396919,6.0,21.115916779441708,2022-06-30 00:26:07
99,586.44935667,6.0,19.478929828396147,2022-06-30 00:15:05
100,643.68598633,6.0,24.12085768807399,2022-06-30 01:19:57
101,593.64776819,6.0,27.10590775771021,2022-06-30 00:43:22
102,591.07569096,6.0,13.78848585591044,2022-06-30 00:17:21
103,551.52187982,6.0,9.17056190223757,2022-06-30 00:05:36
104,508.19439038,4.0,21.98563373892948,2022-06-30 00:09:06
105,612.61565528,7.0,24.395245534719564,2022-06-30 00:19:52
106,553.26542279,5.0,20.853487460322327,2022-06-30 00:25:58
107,638.61196461,8.0,15.840178236335976,2022-06-30 00:27:50
108,613.3873571900001,7.0,20.19035744539143,2022-06-30 00:58:05
109,633.06903607,7.0,19.515402198703704,2022-06-30 01:04:21
110,611.93957703,6.0,16.835857711379646,2022-06-30 00:18:58
111,627.67570357,7.0,26.60924342149049,2022-06-30 00:34:38
112,722.8949652399999,8.0,22.213333576106418,2022-06-30 01:11:24
113,604.5400141299999,6.0,12.266192367935975,2022-06-30 00:37:11
114,539.72060714,7.0,14.381216551562527,2022-06-30 00:13:06
115,625.45209705,7.0,19.430830328811485,2022-06-30 00:43:40
116,562.14866834,7.0,27.853427180941885,2022-06-30 00:36:43
117,649.41316632,6.0,22.075074566669468,2022-06-30 01:13:29
118,713.55229551,7.0,26.27165535100921,2022-06-30 01:58:07
119,468.83927239999997,5.0,33.66413012983276,2022-06-30 00:32:49
120,603.5353671999999,5.0,11.655410651086619,2022-06-30 00:51:59
121,505.75077601,4.0,27.42270092691706,2022-06-30 00:39:47
122,481.95320868,6.0,29.64118529666761,2022-06-30 00:33:21
123,702.71189417,8.0,25.729466991611858,2022-06-30 01:11:05
124,456.22916994,5.0,38.65824882989841,2022-06-30 00:21:55
125,596.22567055,7.0,13.668428190478435,2022-06-30 00:08:45
126,578.9543323700001,5.0,24.746212903594838,2022-06-30 01:00:39
127,588.51702198,7.0,22.507386263666803,2022-06-30 01:04:48
128,606.4219996599999,6.0,15.21292221003565,2022-06-30 00:39:07
129,625.32382848,6.0,12.570057106718616,2022-06-30 00:22:00
130,615.97645083,6.0,25.1240880321177,2022-06-30 01:17:43
131,628.5441458800001,7.0,16.712998128917633,2022-06-30 00:47:59
132,656.3805783600001,6.0,21.95087240340522,2022-06-30 01:04:36
133,626.23653738,7.0,14.759696784867451,2022-06-30 00:31:58
134,648.51579467,5.0,22.11450416867213,2022-06-30 01:22:09
135,561.40556057,6.0,22.6766008620973,2022-06-30 00:42:42
136,677.23477206,7.0,23.71284338152472,2022-06-30 01:21:07
137,566.30701688,5.0,15.962627524039084,2022-06-30 00:15:56
138,576.87869894,5.0,19.794488771554867,2022-06-30 00:49:56
139,594.5673132200001,9.0,34.500632686194145,2022-06-30 01:10:02
140,656.80644125,6.0,21.236085622624515,2022-06-30 01:25:43
141,587.14775984,6.0,20.945932202513234,2022-06-30 00:38:49
142,581.05270812,5.0,26.542538719876994,2022-06-30 00:49:23
143,647.4110671200001,8.0,31.50855888857896,2022-06-30 01:59:39
144,561.94194964,7.0,30.20763689441008,2022-06-30 01:00:38
145,480.21403700999997,4.0,27.696413192457975,2022-06-30 00:20:05
146,589.45514908,6.0,17.39251449347165,2022-06-30 00:28:25
147,675.83092547,8.0,25.916655317948393,2022-06-30 01:25:34
148,639.1650259600001,6.0,32.59792724171726,2022-06-30 01:38:45
149,624.52395796,6.0,13.981406347067141,2022-06-30 00:44:24
150,547.3601540000001,5.0,23.717706444031265,2022-06-30 00:08:39
151,559.44827819,5.0,11.253174428060637,2022-06-30 00:14:16
152,522.55256637,6.0,29.15308430350195,2022-06-30 00:45:23
153,506.74450934999993,6.0,33.22436453313689,2022-06-30 00:19:52
154,571.7309970900001,7.0,24.38375874947496,2022-06-30 00:52:18
155,678.98141388,7.0,45.895701015519165,2022-06-30 02:13:51
156,564.7576749799999,7.0,21.372807297488304,2022-06-30 00:34:24
157,627.25477782,6.0,14.134345171151413,2022-06-30 00:44:55
158,670.55310942,6.0,11.422394789120444,2022-06-30 00:49:10
159,586.6911687,6.0,24.38336022053182,2022-06-30 00:21:17
160,557.8324626899999,5.0,22.302597489178783,2022-06-30 00:45:35
161,643.26334569,7.0,16.143292836986454,2022-06-30 00:29:58
162,618.76925203,6.0,11.424549267217442,2022-06-30 00:39:43
163,720.54322503,8.0,22.44239352963289,2022-06-30 01:36:56
164,597.92853053,6.0,14.418600625462151,2022-06-30 00:47:01
165,588.0839316400001,7.0,21.520966067598756,2022-06-30 00:27:13
166,543.5977610699999,6.0,28.538628525389978,2022-06-30 00:48:54
167,698.0882953099999,7.0,11.035455003804,2022-06-30 01:30:31
168,514.48105782,5.0,14.653528192273336,2022-06-30 00:14:06
169,558.96598392,6.0,37.63820747062971,2022-06-30 00:37:01
170,603.15673583,6.0,17.301007871887805,2022-06-30 00:29:36
171,544.65694475,5.0,33.45484955815038,2022-06-30 00:43:24
172,558.3926472400001,8.0,37.048753567460025,2022-06-30 01:00:31
173,666.5941480199999,8.0,21.899716970848626,2022-06-30 00:32:36
174,534.53073083,6.0,21.75915775966971,2022-06-30 00:22:09
175,481.47416192000003,5.0,34.12420358548823,2022-06-30 00:47:41
176,549.73544626,6.0,35.26736842403739,2022-06-30 01:15:39
177,586.81668125,6.0,22.48766637031168,2022-06-30 00:44:59
178,596.10817333,6.0,16.621372950824735,2022-06-30 00:30:17
179,606.15043305,6.0,15.298022376604425,2022-06-30 00:33:11
180,598.59990287,6.0,20.604056010813622,2022-06-30 00:35:36
181,522.08610225,7.0,29.54447868027392,2022-06-30 00:15:52
182,579.88543882,5.0,17.24683970757174,2022-06-30 00:18:57
183,674.17061242,6.0,7.716280446467901,2022-06-30 00:58:20
184,617.85407067,6.0,16.148669457847166,2022-06-30 00:23:29
185,584.53482871,7.0,23.557589024275615,2022-06-30 01:08:21
186,520.376038,5.0,26.836414731252603,2022-06-30 00:29:59
187,654.08982833,6.0,16.20748036856213,2022-06-30 00:53:17
188,486.27876118,5.0,29.308650598524068,2022-06-30 00:11:03
189,568.9534831,7.0,15.08850418095731,2022-06-30 00:07:50
190,553.20604844,7.0,33.2781978019821,2022-06-30 01:35:30
191,495.05683332,5.0,26.85085897581564,2022-06-30 00:32:56
192,528.8389928,5.0,25.225353846177164,2022-06-30 00:35:51
193,597.82125837,6.0,26.331479595732965,2022-06-30 00:37:20
194,521.5385353400001,5.0,16.113724314235466,2022-06-30 00:27:38
195,657.68300623,6.0,11.172789399050036,2022-06-30 00:52:38
196,694.66956637,7.0,21.82770433860351,2022-06-30 01:11:02
197,580.56042282,5.0,21.456795064400126,2022-06-30 00:54:29
198,558.33207584,6.0,41.86046991411573,2022-06-30 01:27:38
199,620.0310317200001,7.0,22.020133417298496,2022-06-30 00:38:43
200,570.59144223,6.0,21.116430677859466,2022-06-30 00:27:41
201,563.09223313,7.0,17.744458083028636,2022-06-30 00:10:56
202,619.4994744200001,6.0,11.377449372302603,2022-06-30 00:10:07
203,675.43090557,7.0,16.94219150731278,2022-06-30 00:49:23
204,636.0903050000001,6.0,17.403951964726293,2022-06-30 00:43:59
205,646.42486815,7.0,15.52717050584612,2022-06-30 00:54:35
206,480.32335784,5.0,33.763171635381184,2022-06-30 00:23:16
207,633.91245753,8.0,11.012241364425709,2022-06-30 00:38:08
208,466.86305834999996,5.0,34.052396342269304,2022-06-30 00:15:47
209,540.38202732,5.0,14.939511734214893,2022-06-30 00:10:14
210,523.3881603,6.0,23.156342661421565,2022-06-30 00:28:25
211,557.8082291000001,5.0,28.571402056449482,2022-06-30 00:32:30
212,603.3700530699999,6.0,15.366571693125222,2022-06-30 00:18:13
213,590.90736404,6.0,27.970726777003406,2022-06-30 00:58:00
214,609.1522388,5.0,16.823364597894532,2022-06-30 01:04:02
215,679.33478652,7.0,25.903285664970653,2022-06-30 01:26:58
216,569.16611243,7.0,23.085707811358432,2022-06-30 00:27:33
217,623.41816984,6.0,18.741990815406552,2022-06-30 01:23:36
218,503.09798880000005,6.0,24.607737177958256,2022-06-30 00:11:20
219,537.06876193,6.0,16.211741892215475,2022-06-30 00:11:54
220,564.61172602,5.0,35.24364108769824,2022-06-30 01:32:45
221,557.85105756,7.0,27.816326881543784,2022-06-30 00:12:41
222,618.67933699,6.0,26.79129543331567,2022-06-30 00:53:32
223,519.0414133200001,4.0,19.674279435455635,2022-06-30 00:28:45
224,545.97843051,7.0,19.731662889204255,2022-06-30 00:08:14
225,624.08566941,7.0,16.423872895021347,2022-06-30 00:07:49
226,615.8466054100002,7.0,14.493318939639364,2022-06-30 00:28:47
227,655.60914777,7.0,22.56378019862274,2022-06-30 00:53:24
228,652.1337980999999,8.0,25.130516226372876,2022-06-30 00:52:42
229,557.95642489,5.0,21.344704671981837,2022-06-30 00:25:58
230,585.18287487,7.0,21.921265007258235,2022-06-30 00:57:46
231,554.46112017,5.0,15.458387372637919,2022-06-30 00:20:27
232,515.8692936799999,5.0,18.8411987745859,2022-06-30 00:06:44
233,550.7197542499999,6.0,30.092429508766248,2022-06-30 00:23:12
234,571.69556941,6.0,28.58227168354898,2022-06-30 00:40:52
235,548.63967241,6.0,17.45306716259818,2022-06-30 00:36:35
236,478.30370353,6.0,20.006872871235903,2022-06-30 00:09:54
237,638.58017725,6.0,14.539980211461799,2022-06-30 00:28:42
238,530.38266885,6.0,26.916083391451803,2022-06-30 00:32:38
239,451.94820792999997,4.0,30.242124116124838,2022-06-30 00:13:51
240,525.84882133,6.0,37.67564845660488,2022-06-30 00:53:50
241,560.48662744,7.0,32.859034716101405,2022-06-30 00:40:02
242,535.55197848,7.0,23.477301386591577,2022-06-30 00:25:30
243,601.00636463,6.0,19.877193520356634,2022-06-30 00:25:19
244,407.14920082,4.0,45.218319982557425,2022-06-30 00:26:29
245,576.4716673500001,7.0,22.010107411585214,2022-06-30 00:17:49
246,531.59375795,6.0,30.50157419681814,2022-06-30 00:20:31
247,571.0636279,6.0,18.049899270674878,2022-06-30 00:14:23
248,550.28765944,5.0,20.717160153696536,2022-06-30 00:24:19
249,369.43396187999997,5.0,56.313060630989305,2022-06-30 00:33:17
250,535.4716669300001,5.0,26.724270504172253,2022-06-30 00:26:11
251,612.06686872,6.0,10.90465528623759,2022-06-30 00:15:06
252,625.60416003,6.0,17.373911040484636,2022-06-30 00:32:55
253,595.11614635,6.0,17.85127783323888,2022-06-30 00:45:02
254,444.06482646999996,5.0,34.73917541487122,2022-06-30 00:26:00
255,573.0763687399999,7.0,22.759208247066546,2022-06-30 00:45:11
256,648.4544234000001,5.0,20.285467442292084,2022-06-30 01:15:52
257,569.9306922000001,5.0,16.753876402759786,2022-06-30 00:36:57
258,610.01901624,6.0,28.85624941674822,2022-06-30 01:02:51
259,697.24702256,8.0,25.032159239051825,2022-06-30 00:58:17
260,584.3871861800001,7.0,24.343511954332126,2022-06-30 00:57:37
261,449.87159010000005,4.0,29.34762817418722,2022-06-30 00:13:41
262,670.2306522599999,7.0,27.785595711656732,2022-06-30 01:08:58
263,570.9897721,6.0,25.40024060507185,2022-06-30 00:53:47
264,468.47092647000005,6.0,24.846837753698566,2022-06-30 00:11:53
265,610.31708151,5.0,13.363589580025838,2022-06-30 00:34:02
266,434.87059793000003,6.0,39.85966263611202,2022-06-30 00:29:19
267,674.14369221,8.0,13.38095784820268,2022-06-30 01:17:14
268,613.0229570399999,6.0,20.93384540239592,2022-06-30 00:47:29
269,563.09131514,7.0,25.223366141951836,2022-06-30 00:37:44
270,551.89046966,5.0,26.555867888399682,2022-06-30 00:58:13
271,646.87117239,6.0,20.357870505585822,2022-06-30 01:15:40
272,646.85306113,7.0,18.77377698650927,2022-06-30 00:33:53
273,578.58489216,7.0,20.2827084009977,2022-06-30 00:35:28
274,604.59436534,7.0,15.207624594944738,2022-06-30 00:34:01
275,516.33542219,6.0,24.72594842893627,2022-06-30 00:23:22
276,473.59728814000005,6.0,40.39256667693709,2022-06-30 00:07:57
277,609.33190043,6.0,26.065500477760033,2022-06-30 00:40:21
278,532.5451166,4.0,15.9189501268451,2022-06-30 00:26:19
279,485.11863853,5.0,28.422999360511778,2022-06-30 00:09:09
280,521.78198011,6.0,16.95032365722099,2022-06-30 00:29:13
281,663.4517634,7.0,13.112399541390829,2022-06-30 00:50:19
282,606.21976352,8.0,15.532564774437686,2022-06-30 00:14:33
283,458.6738983,7.0,41.192048609320274,2022-06-30 00:29:44
284,541.39082908,5.0,22.424771426186226,2022-06-30 00:25:24
285,668.9616205300001,7.0,23.852668283081393,2022-06-30 01:03:14
286,530.5621913699999,6.0,24.46030071898042,2022-06-30 00:21:56
287,615.9149485300001,7.0,19.51051095641489,2022-06-30 00:47:37
288,483.57647584999995,6.0,34.37037378686467,2022-06-30 00:11:57
289,506.19870226,5.0,24.760801666755548,2022-06-30 00:11:55
290,590.38093222,5.0,26.437288466614127,2022-06-30 00:49:13
291,601.878889,6.0,16.289355237768255,2022-06-30 00:29:45
292,669.19125797,7.0,15.581254669152942,2022-06-30 00:50:47
293,553.46957448,6.0,19.579901234255228,2022-06-30 00:13:37
294,645.4403482000001,8.0,17.288246161214968,2022-06-30 00:34:52
295,659.9632391600001,7.0,19.181394731106046,2022-06-30 00:43:02
296,552.85936498,5.0,24.646668145495298,2022-06-30 00:15:30
297,590.95406072,6.0,20.834734191170032,2022-06-30 00:15:23
298,542.64196945,5.0,26.567031458805836,2022-06-30 00:35:12
299,568.41307461,5.0,32.00119808021112,2022-06-30 01:17:21
